CODS_20110728_131311_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/07/28,2011/07/26 16:45:00,2011/07/28 11:24:00,2561
CODS_20140106_135659_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/01/06,2014/01/04 13:50:00,2014/01/06 11:27:00,2739
CODS_20140719_135847_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/19,2014/07/17 13:51:00,2014/07/19 10:34:00,2685
CODS_20140516_135839_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/05/16,2014/05/14 13:51:00,2014/05/16 10:07:00,2658
CODS_20150224_135852_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/02/24,2015/02/22 10:16:00,2015/02/24 10:07:00,2873
CODS_20120723_135742_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/07/23,2012/07/21 13:55:00,2012/07/23 13:55:00,2882
CODS_20150501_135808_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/05/01,2015/04/29 13:51:00,2015/05/01 10:07:00,2658
CODS_20140511_135837_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/05/11,2014/05/09 13:51:00,2014/05/11 11:01:00,2712
CODS_20140718_135908_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/18,2014/07/16 13:51:00,2014/07/18 10:07:00,2658
CODS_20130303_135705_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/03/03,2013/03/01 13:50:00,2013/03/03 11:01:00,2713
CODS_20141218_135802_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/18,2014/12/16 13:51:00,2014/12/18 11:14:00,2725
CODS_20150117_135804_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/01/17,2015/01/15 13:51:00,2015/01/17 10:34:00,2685
CODS_20120307_141929_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/07,2012/03/05 14:13:31,2012/03/07 10:39:16,2668
CODS_20120211_141412_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/02/11,2012/02/09 21:25:04,2012/02/11 10:34:33,2232
CODS_20111229_141007_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/12/29,2011/12/27 14:04:09,2011/12/29 11:14:35,2713
CODS_20140204_135632_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/02/04,2014/02/02 13:49:00,2014/02/04 10:20:00,2673
CODS_20150213_135700_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/02/13,2015/02/11 13:50:00,2015/02/13 10:07:00,2659
CODS_20150312_135730_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/12,2015/03/10 13:50:00,2015/03/12 11:14:00,2726
CODS_20120701_132609_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/07/01,2012/06/29 00:00:00,2012/06/30 23:59:00,2881
CODS_20111205_141244_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/12/05,2011/12/03 14:06:24,2011/12/05 11:27:14,2723
CODS_20141005_135823_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/10/05,2014/10/03 13:51:00,2014/10/05 11:01:00,2712
CODS_20120807_135643_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/08/07,2012/08/05 13:54:00,2012/08/07 13:54:00,2882
CODS_20120306_153658_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/06,2012/03/04 15:31:15,2012/03/06 10:20:36,2572
CODS_20130228_140543_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/02/28,2013/02/26 13:58:00,2013/02/28 11:14:00,2718
CODS_20120328_161437_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/28,2012/03/26 21:38:14,2012/03/28 10:47:51,2232
CODS_20130628_135835_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/06/28,2013/06/26 13:51:00,2013/06/28 10:07:00,2658
CODS_20130326_135659_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/03/26,2013/03/24 13:50:00,2013/03/26 10:20:00,2672
CODS_20120405_142028_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/04/05,2012/04/03 14:14:27,2012/04/05 11:14:37,2703
CODS_20120330_141045_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/30,2012/03/28 14:04:32,2012/03/30 10:07:12,2645
CODS_20110819_143102_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/08/19,2011/08/12 13:00:00,2011/08/14 13:00:00,2882
CODS_20120815_135659_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/08/15,2012/08/13 13:54:00,2012/08/15 13:54:00,2882
CODS_20141230_135746_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/30,2014/12/28 13:50:00,2014/12/30 10:20:00,2672
CODS_20141123_135816_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/11/23,2014/11/21 13:51:00,2014/11/23 11:01:00,2712
CODS_20130601_135854_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/06/01,2013/05/30 13:51:00,2013/06/01 10:33:00,2684
CODS_20111127_141159_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/11/27,2011/11/25 14:05:54,2011/11/27 11:00:52,2697
CODS_20120418_140544_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/04/18,2012/04/16 13:59:47,2012/04/18 10:47:57,2691
CODS_20140925_135802_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/09/25,2014/09/23 13:51:00,2014/09/25 11:14:00,2725
CODS_20111111_141046_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/11/11,2011/11/09 14:04:00,2011/11/11 14:04:00,2882
CODS_20141115_135806_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/11/15,2014/11/13 13:51:00,2014/11/15 10:34:00,2685
CODS_20130117_135657_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/01/17,2013/01/15 13:50:00,2013/01/17 11:14:00,2726
CODS_20121130_135716_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/11/30,2012/11/28 13:50:00,2012/11/30 10:07:00,2659
CODS_20120311_141858_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/11,2012/03/09 14:14:13,2012/03/11 11:01:11,2689
CODS_20111225_141208_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/12/25,2011/12/23 14:06:15,2011/12/25 11:01:20,2698
CODS_20140219_135651_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/02/19,2014/02/17 13:49:00,2014/02/19 11:53:00,2766
CODS_20150606_130215_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/06/06,2015/06/04 12:55:00,2015/06/06 10:34:00,2741
CODS_20130120_135727_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/01/20,2013/01/18 13:50:00,2013/01/20 11:00:00,2712
CODS_20110913_141040_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/09/13,2011/09/11 14:04:00,2011/09/13 14:04:00,2882
CODS_20110716_121429_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/07/16,2011/07/14 12:06:00,2011/07/16 12:06:00,2882
CODS_20120312_140645_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/12,2012/03/10 14:04:14,2012/03/12 12:46:39,2805
CODS_20120328_141947_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/03/28,2012/03/26 21:38:14,2012/03/28 10:47:51,2232
CODS_20150415_142755_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/04/15,2015/04/13 15:51:00,2015/04/15 10:47:00,2578
CODS_20121003_135703_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/10/03,2012/10/01 13:49:00,2012/10/03 10:48:00,2701
CODS_20130917_135652_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/09/17,2013/09/15 13:49:00,2013/09/17 11:25:00,2738
CODS_20120106_141134_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/01/06,2012/01/04 14:05:51,2012/01/06 10:07:21,2644
CODS_20120509_140806_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/05/09,2012/05/07 14:00:37,2012/05/09 10:47:42,2690
CODS_20150526_135821_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/05/26,2015/05/24 13:51:00,2015/05/26 10:20:00,2671
