"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 May 2012 04:35:00.000,934.870791,621.315296,6933.417950,6.663277,-3.460635,-0.587031
25 May 2012 04:36:00.000,1332.467848,412.540166,6883.904106,6.585404,-3.496144,-1.062866
25 May 2012 04:37:00.000,1724.576805,202.065856,6805.961205,6.480402,-3.517254,-1.534342
25 May 2012 04:38:00.000,2109.582137,-9.240809,6699.909026,6.348697,-3.523878,-1.999521
25 May 2012 04:39:00.000,2485.897112,-220.509442,6566.182796,6.190821,-3.515985,-2.456494
25 May 2012 04:40:00.000,2851.970244,-430.869614,6405.331516,6.007417,-3.493605,-2.903379
25 May 2012 04:41:00.000,3206.291622,-639.454387,6218.015859,5.799229,-3.456824,-3.338336
25 May 2012 04:42:00.000,3547.399108,-845.403844,6005.005612,5.567104,-3.405789,-3.759569
25 May 2012 04:43:00.000,3873.884367,-1047.868608,5767.176684,5.311987,-3.340706,-4.165338
25 May 2012 04:44:00.000,4184.398717,-1246.013333,5505.507675,5.034922,-3.261836,-4.553962
25 May 2012 04:45:00.000,4477.658764,-1439.020158,5221.076018,4.737041,-3.169500,-4.923829
25 May 2012 04:46:00.000,4752.451807,-1626.092112,4915.053693,4.419567,-3.064074,-5.273400
25 May 2012 04:47:00.000,5007.640978,-1806.456442,4588.702526,4.083804,-2.945989,-5.601220
25 May 2012 04:48:00.000,5242.170091,-1979.367869,4243.369095,3.731136,-2.815730,-5.905920
25 May 2012 04:49:00.000,5455.068186,-2144.111738,3880.479242,3.363020,-2.673831,-6.186229
25 May 2012 04:50:00.000,5645.453721,-2300.007054,3501.532216,2.980978,-2.520880,-6.440972
25 May 2012 04:51:00.000,5812.538405,-2446.409398,3108.094482,2.586595,-2.357509,-6.669083
25 May 2012 04:52:00.000,5955.630646,-2582.713679,2701.793187,2.181509,-2.184395,-6.869607
25 May 2012 04:53:00.000,6074.138575,-2708.356740,2284.309350,1.767404,-2.002259,-7.041705
25 May 2012 04:54:00.000,6167.572649,-2822.819781,1857.370778,1.346005,-1.811858,-7.184656
25 May 2012 04:55:00.000,6235.547799,-2925.630584,1422.744751,0.919069,-1.613987,-7.297865
25 May 2012 04:56:00.000,6277.785111,-3016.365550,982.230516,0.488376,-1.409471,-7.380863
25 May 2012 04:57:00.000,6294.113035,-3094.651500,537.651621,0.055723,-1.199165,-7.433308
25 May 2012 04:58:00.000,6284.468099,-3160.167264,90.848133,-0.377085,-0.983947,-7.454992
25 May 2012 04:59:00.000,6248.895143,-3212.645023,-356.331218,-0.808244,-0.764717,-7.445836
25 May 2012 05:00:00.000,6187.547047,-3251.871415,-802.036931,-1.235959,-0.542389,-7.405892
25 May 2012 05:01:00.000,6100.683981,-3277.688388,-1244.426617,-1.658449,-0.317892,-7.335343
25 May 2012 05:02:00.000,5988.672158,-3289.993797,-1681.672826,-2.073962,-0.092160,-7.234505
25 May 2012 05:03:00.000,5851.982124,-3288.741753,-2111.970787,-2.480774,0.133867,-7.103819
25 May 2012 05:04:00.000,5691.186572,-3273.942714,-2533.546012,-2.877204,0.359251,-6.943851
25 May 2012 05:05:00.000,5506.957727,-3245.663324,-2944.661732,-3.261616,0.583057,-6.755292
25 May 2012 05:06:00.000,5300.064286,-3204.026001,-3343.626119,-3.632432,0.804362,-6.538950
25 May 2012 05:07:00.000,5071.367967,-3149.208294,-3728.799274,-3.988131,1.022253,-6.295746
25 May 2012 05:08:00.000,4821.819669,-3081.441988,-4098.599942,-4.327262,1.235834,-6.026712
25 May 2012 05:09:00.000,4552.455277,-3001.011995,-4451.511920,-4.648444,1.444231,-5.732985
25 May 2012 05:10:00.000,4264.391142,-2908.255023,-4786.090153,-4.950375,1.646593,-5.415799
25 May 2012 05:11:00.000,3958.819251,-2803.558041,-5100.966474,-5.231838,1.842096,-5.076481
25 May 2012 05:12:00.000,3637.002128,-2687.356541,-5394.854989,-5.491699,2.029947,-4.716446
25 May 2012 05:13:00.000,3300.267491,-2560.132630,-5666.557079,-5.728920,2.209385,-4.337188
25 May 2012 05:14:00.000,2950.002684,-2422.412936,-5914.966012,-5.942552,2.379687,-3.940274
25 May 2012 05:15:00.000,2587.648918,-2274.766366,-6139.071161,-6.131748,2.540168,-3.527339
25 May 2012 05:16:00.000,2214.695353,-2117.801708,-6337.961810,-6.295759,2.690184,-3.100079
25 May 2012 05:17:00.000,1832.673028,-1952.165102,-6510.830554,-6.433938,2.829134,-2.660240
25 May 2012 05:18:00.000,1443.148679,-1778.537390,-6656.976284,-6.545742,2.956464,-2.209617
25 May 2012 05:19:00.000,1047.718461,-1597.631339,-6775.806757,-6.630733,3.071663,-1.750043
25 May 2012 05:20:00.000,648.001591,-1410.188781,-6866.840750,-6.688581,3.174273,-1.283384
25 May 2012 05:21:00.000,245.633941,-1216.977642,-6929.709803,-6.719062,3.263883,-0.811533
25 May 2012 05:22:00.000,-157.738413,-1018.788896,-6964.159542,-6.722060,3.340136,-0.336398
25 May 2012 05:23:00.000,-560.465653,-816.433450,-6970.050593,-6.697566,3.402726,0.140097
25 May 2012 05:24:00.000,-960.900688,-610.738948,-6947.359078,-6.645679,3.451400,0.616028
25 May 2012 05:25:00.000,-1357.405612,-402.546532,-6896.176704,-6.566607,3.485961,1.089468
25 May 2012 05:26:00.000,-1748.358123,-192.707549,-6816.710435,-6.460662,3.506267,1.558501
25 May 2012 05:27:00.000,-2132.157903,17.919788,-6709.281754,-6.328264,3.512231,2.021229
25 May 2012 05:28:00.000,-2507.232927,228.473759,-6574.325506,-6.169936,3.503822,2.475773
25 May 2012 05:29:00.000,-2872.045698,438.092536,-6412.388338,-5.986305,3.481068,2.920285
25 May 2012 05:30:00.000,-3225.099375,645.917580,-6224.126708,-5.778099,3.444051,3.352954
25 May 2012 05:31:00.000,-3564.943787,851.097057,-6010.304495,-5.546146,3.392912,3.772012
25 May 2012 05:32:00.000,-3890.181307,1052.789238,-5771.790181,-5.291368,3.327847,4.175742
25 May 2012 05:33:00.000,-4199.472561,1250.165888,-5509.553627,-5.014784,3.249109,4.562482
25 May 2012 05:34:00.000,-4491.541961,1442.415629,-5224.662432,-4.717501,3.157008,4.930637
25 May 2012 05:35:00.000,-4765.183024,1628.747253,-4918.277886,-4.400715,3.051905,5.278681
25 May 2012 05:36:00.000,-5019.263462,1808.392995,-4591.650520,-4.065702,2.934220,5.605165
25 May 2012 05:37:00.000,-5252.730014,1980.611721,-4246.115263,-3.713819,2.804422,5.908726
25 May 2012 05:38:00.000,-5464.612994,2144.692050,-3883.086215,-3.346495,2.663032,6.188089
25 May 2012 05:39:00.000,-5654.030534,2299.955365,-3504.051044,-2.965226,2.510620,6.442078
25 May 2012 05:40:00.000,-5820.192484,2445.758717,-3110.565045,-2.571573,2.347806,6.669615
25 May 2012 05:41:00.000,-5962.403958,2581.497594,-2704.244846,-2.167150,2.175252,6.869734
25 May 2012 05:42:00.000,-6080.068492,2706.608555,-2286.761820,-1.753622,1.993663,7.041578
25 May 2012 05:43:00.000,-6172.690801,2820.571687,-1859.835205,-1.332696,1.803784,7.184408
25 May 2012 05:44:00.000,-6239.879094,2922.912904,-1425.224968,-0.906114,1.606398,7.297606
25 May 2012 05:45:00.000,-6281.346962,3013.206038,-984.724457,-0.475645,1.402319,7.380679
25 May 2012 05:46:00.000,-6296.914783,3091.074740,-540.152853,-0.043078,1.192392,7.433259
25 May 2012 05:47:00.000,-6286.510672,3156.194156,-93.347486,0.389786,0.977489,7.455108
25 May 2012 05:48:00.000,-6250.170929,3208.292382,353.843969,0.821143,0.758503,7.446121
25 May 2012 05:49:00.000,-6188.040008,3247.151675,799.571359,1.249193,0.536344,7.406320
25 May 2012 05:50:00.000,-6100.369988,3272.609427,1241.989947,1.672149,0.311940,7.335863
25 May 2012 05:51:00.000,-5987.519559,3284.558885,1679.268290,2.088247,0.086224,7.235037
25 May 2012 05:52:00.000,-5849.952511,3282.949619,2109.596064,2.495749,-0.139861,7.104257
25 May 2012 05:53:00.000,-5688.235761,3267.787730,2531.191777,2.892956,-0.365373,6.944069
25 May 2012 05:54:00.000,-5503.036901,3239.135806,2942.310355,3.278212,-0.589372,6.755141
25 May 2012 05:55:00.000,-5295.121311,3197.112622,3341.250538,3.649916,-0.810926,6.538264
25 May 2012 05:56:00.000,-5065.348830,3141.892589,3726.362067,4.006522,-1.029114,6.294347
25 May 2012 05:57:00.000,-4814.670027,3073.704959,4096.052610,4.346551,-1.243029,6.024412
25 May 2012 05:58:00.000,-4544.122084,2992.832787,4448.794417,4.668597,-1.451785,5.729588
25 May 2012 05:59:00.000,-4254.824315,2899.611669,4783.130653,4.971329,-1.654518,5.411108
25 May 2012 06:00:00.000,-3947.973359,2794.428256,5097.681401,5.253501,-1.850390,5.070302
25 May 2012 06:01:00.000,-3624.838065,2677.718557,5391.149297,5.513954,-2.038594,4.708592
25 May 2012 06:02:00.000,-3286.754095,2549.966042,5662.324797,5.751620,-2.218357,4.327482
25 May 2012 06:03:00.000,-2935.118281,2411.699562,5910.091034,5.965529,-2.388939,3.928555
25 May 2012 06:04:00.000,-2571.382767,2263.491087,6133.428279,6.154807,-2.549643,3.513464
25 May 2012 06:05:00.000,-2197.048944,2105.953287,6331.417972,6.318687,-2.699810,3.083929
25 May 2012 06:06:00.000,-1813.661233,1939.736955,6503.246333,6.456502,-2.838829,2.641721
25 May 2012 06:07:00.000,-1422.800714,1765.528301,6648.207531,6.567697,-2.966130,2.188665
25 May 2012 06:08:00.000,-1026.078654,1584.046108,6765.706419,6.651822,-3.081197,1.726625
25 May 2012 06:09:00.000,-625.129926,1396.038781,6855.260824,6.708540,-3.183560,1.257501
25 May 2012 06:10:00.000,-221.606375,1202.281286,6916.503394,6.737622,-3.272804,0.783220
25 May 2012 06:11:00.000,182.829871,1003.572001,6949.182996,6.738954,-3.348563,0.305728
25 May 2012 06:12:00.000,586.513116,800.729480,6953.165673,6.712531,-3.410531,-0.173017
25 May 2012 06:13:00.000,987.780810,594.589147,6928.435152,6.658463,-3.458452,-0.651052
25 May 2012 06:14:00.000,1384.980254,385.999927,6875.092902,6.576969,-3.492132,-1.126415
25 May 2012 06:15:00.000,1776.475268,175.820824,6793.357750,6.468380,-3.511429,-1.597158
25 May 2012 06:16:00.000,2160.652799,-35.082537,6683.565048,6.333135,-3.516264,-2.061347
25 May 2012 06:17:00.000,2535.929456,-245.841409,6546.165393,6.171784,-3.506613,-2.517074
25 May 2012 06:18:00.000,2900.757953,-455.587435,6381.722903,5.984981,-3.482512,-2.962464
25 May 2012 06:19:00.000,3253.633422,-663.456172,6190.913049,5.773485,-3.444056,-3.395683
25 May 2012 06:20:00.000,3593.099597,-868.590615,5974.520039,5.538156,-3.391399,-3.814941
25 May 2012 06:21:00.000,3917.754823,-1070.144707,5733.433770,5.279955,-3.324751,-4.218506
25 May 2012 06:22:00.000,4226.257884,-1267.286814,5468.646336,4.999935,-3.244382,-4.604706
25 May 2012 06:23:00.000,4517.333613,-1459.203173,5181.248111,4.699243,-3.150618,-4.971937
25 May 2012 06:24:00.000,4789.778265,-1645.101277,4872.423409,4.379112,-3.043842,-5.318672
25 May 2012 06:25:00.000,5042.464626,-1824.213191,4543.445734,4.040860,-2.924489,-5.643467
25 May 2012 06:26:00.000,5274.346825,-1995.798784,4195.672621,3.685880,-2.793050,-5.944967
25 May 2012 06:27:00.000,5484.464834,-2159.148868,3830.540107,3.315639,-2.650067,-6.221911
25 May 2012 06:28:00.000,5671.948618,-2313.588207,3449.556826,2.931668,-2.496129,-6.473141
25 May 2012 06:29:00.000,5836.021927,-2458.478407,3054.297766,2.535561,-2.331873,-6.697604
25 May 2012 06:30:00.000,5976.005679,-2593.220651,2646.397703,2.128963,-2.157982,-6.894360
25 May 2012 06:31:00.000,6091.320944,-2717.258274,2227.544345,1.713565,-1.975177,-7.062586
25 May 2012 06:32:00.000,6181.491483,-2830.079156,1799.471223,1.291098,-1.784221,-7.201579
25 May 2012 06:33:00.000,6246.145836,-2931.217924,1363.950342,0.863322,-1.585910,-7.310760
25 May 2012 06:34:00.000,6285.018948,-3020.257951,922.784654,0.432022,-1.381071,-7.389676
25 May 2012 06:35:00.000,6297.953309,-3096.833136,477.800374,-0.001002,-1.170560,-7.438004
25 May 2012 06:36:00.000,6284.899609,-3160.629448,30.839186,-0.433945,-0.955257,-7.455552
25 May 2012 06:37:00.000,6245.916903,-3211.386249,-416.249622,-0.865003,-0.736062,-7.442259
25 May 2012 06:38:00.000,6181.172277,-3248.897357,-861.617049,-1.292379,-0.513888,-7.398196
25 May 2012 06:39:00.000,6090.940033,-3273.011869,-1303.422259,-1.714297,-0.289664,-7.323564
25 May 2012 06:40:00.000,5975.600378,-3283.634730,-1739.840400,-2.129004,-0.064322,-7.218693
25 May 2012 06:41:00.000,5835.637652,-3280.727043,-2169.070330,-2.534784,0.161199,-7.084043
25 May 2012 06:42:00.000,5671.638081,-3264.306132,-2589.342196,-2.929958,0.385963,-6.920197
25 May 2012 06:43:00.000,5484.287102,-3234.445351,-2998.924844,-3.312898,0.609040,-6.727862
25 May 2012 06:44:00.000,5274.366250,-3191.273645,-3396.133015,-3.682030,0.829508,-6.507860
25 May 2012 06:45:00.000,5042.749650,-3134.974870,-3779.334296,-4.035843,1.046459,-6.261129
25 May 2012 06:46:00.000,4790.400129,-3065.786884,-4146.955793,-4.372893,1.259001,-5.988715
25 May 2012 06:47:00.000,4518.364975,-2984.000404,-4497.490504,-4.691808,1.466265,-5.691767
25 May 2012 06:48:00.000,4227.771370,-2889.957656,-4829.503362,-4.991298,1.667404,-5.371533
25 May 2012 06:49:00.000,3919.821521,-2784.050817,-5141.636933,-5.270153,1.861600,-5.029353
25 May 2012 06:50:00.000,3595.787528,-2666.720261,-5432.616750,-5.527254,2.048065,-4.666651
25 May 2012 06:51:00.000,3257.006000,-2538.452630,-5701.256259,-5.761571,2.226045,-4.284932
25 May 2012 06:52:00.000,2904.872466,-2399.778724,-5946.461385,-5.972170,2.394823,-3.885773
25 May 2012 06:53:00.000,2540.835585,-2251.271250,-6167.234691,-6.158215,2.553719,-3.470817
25 May 2012 06:54:00.000,2166.391205,-2093.542408,-6362.679129,-6.318969,2.702097,-3.041767
25 May 2012 06:55:00.000,1783.076271,-1927.241354,-6532.001389,-6.453800,2.839362,-2.600376
25 May 2012 06:56:00.000,1392.462632,-1753.051535,-6674.514822,-6.562177,2.964966,-2.148445
25 May 2012 06:57:00.000,996.150742,-1571.687920,-6789.641962,-6.643677,3.078407,-1.687812
25 May 2012 06:58:00.000,595.763294,-1383.894116,-6876.916619,-6.697983,3.179233,-1.220347
25 May 2012 06:59:00.000,192.938803,-1190.439405,-6935.985566,-6.724884,3.267040,-0.747944
25 May 2012 07:00:00.000,-210.674849,-992.115694,-6966.609810,-6.724279,3.341477,-0.272515
25 May 2012 07:01:00.000,-613.426886,-789.734391,-6968.665447,-6.696173,3.402247,0.204017
25 May 2012 07:02:00.000,-1013.670107,-584.123218,-6942.144108,-6.640680,3.449103,0.679725
25 May 2012 07:03:00.000,-1409.767342,-376.122965,-6887.152987,-6.558021,3.481856,1.152685
25 May 2012 07:04:00.000,-1800.097873,-166.584200,-6803.914459,-6.448522,3.500369,1.620983
25 May 2012 07:05:00.000,-2183.063809,43.636061,-6692.765289,-6.312618,3.504564,2.082721
25 May 2012 07:06:00.000,-2557.096389,253.677721,-6554.155419,-6.150845,3.494418,2.536026
25 May 2012 07:07:00.000,-2920.662209,462.680984,-6388.646347,-5.963845,3.469962,2.979054
25 May 2012 07:08:00.000,-3272.269339,669.789755,-6196.909090,-5.752358,3.431289,3.409999
25 May 2012 07:09:00.000,-3610.473324,874.155044,-5979.721730,-5.517225,3.378544,3.827100
25 May 2012 07:10:00.000,-3933.883039,1074.938360,-5737.966545,-5.259383,3.311930,4.228646
25 May 2012 07:11:00.000,-4241.166386,1271.315091,-5472.626727,-4.979862,3.231707,4.612985
25 May 2012 07:12:00.000,-4531.055794,1462.477850,-5184.782686,-4.679782,3.138190,4.978529
25 May 2012 07:13:00.000,-4802.353521,1647.639786,-4875.607953,-4.360350,3.031747,5.323763
25 May 2012 07:14:00.000,-5053.936710,1826.037831,-4546.364670,-4.022854,2.912802,5.647250
25 May 2012 07:15:00.000,-5284.762192,1996.935881,-4198.398700,-3.668661,2.781831,5.947637
25 May 2012 07:16:00.000,-5493.870995,2159.627896,-3833.134345,-3.299211,2.639360,6.223663
25 May 2012 07:17:00.000,-5680.392544,2313.440893,-3452.068703,-2.916010,2.485964,6.474163
25 May 2012 07:18:00.000,-5843.548527,2457.737829,-3056.765667,-2.520625,2.322266,6.698076
25 May 2012 07:19:00.000,-5982.656384,2591.920350,-2648.849603,-2.114680,2.148931,6.894449
25 May 2012 07:20:00.000,-6097.132421,2715.431394,-2229.998713,-1.699846,1.966671,7.062442
25 May 2012 07:21:00.000,-6186.494509,2827.757630,-1801.938119,-1.277836,1.776232,7.201330
25 May 2012 07:22:00.000,-6250.364350,2928.431722,-1366.432703,-0.850397,1.578399,7.310513
25 May 2012 07:23:00.000,-6288.469296,3017.034398,-925.279721,-0.419303,1.373989,7.389513
25 May 2012 07:24:00.000,-6300.643703,3093.196317,-480.301244,0.013655,1.163849,7.437982
25 May 2012 07:25:00.000,-6286.829812,3156.599716,-33.336445,0.446673,0.948852,7.455698
25 May 2012 07:26:00.000,-6247.078136,3206.979832,413.766206,0.877947,0.729890,7.442572
25 May 2012 07:27:00.000,-6181.547363,3244.126082,859.156821,1.305677,0.507876,7.398647
25 May 2012 07:28:00.000,-6090.503764,3267.883003,1300.991986,1.728078,0.283734,7.324096
25 May 2012 07:29:00.000,-5974.320112,3278.150942,1737.442637,2.143386,0.058399,7.219224
25 May 2012 07:30:00.000,-5833.474108,3274.886488,2166.701868,2.549869,-0.167189,7.084464
25 May 2012 07:31:00.000,-5668.546344,3258.102649,2586.992636,2.945831,-0.392090,6.920379
25 May 2012 07:32:00.000,-5480.217792,3227.868781,2996.575315,3.329623,-0.615367,6.727652
25 May 2012 07:33:00.000,-5269.266857,3184.310251,3393.755073,3.699648,-0.836091,6.507093
25 May 2012 07:34:00.000,-5036.565988,3127.607859,3776.889025,4.054368,-1.053343,6.259623
25 May 2012 07:35:00.000,-4783.077901,3057.997018,4144.393121,4.392314,-1.266223,5.986280
25 May 2012 07:36:00.000,-4509.851402,2975.766685,4494.748764,4.712087,-1.473847,5.688208
25 May 2012 07:37:00.000,-4218.016870,2881.258079,4826.509096,5.012368,-1.675357,5.366654
25 May 2012 07:38:00.000,-3908.781397,2774.863164,5138.304955,5.291919,-1.869920,5.022959
25 May 2012 07:39:00.000,-3583.423630,2657.022940,5428.850463,5.549593,-2.056735,4.658556
25 May 2012 07:40:00.000,-3243.288346,2528.225520,5696.948235,5.784335,-2.235034,4.274962
25 May 2012 07:41:00.000,-2889.780769,2389.004033,5941.494187,5.995185,-2.404085,3.873769
25 May 2012 07:42:00.000,-2524.360681,2239.934351,6161.481938,6.181284,-2.563195,3.456639
25 May 2012 07:43:00.000,-2148.536334,2081.632650,6356.006788,6.341877,-2.711713,3.025299
25 May 2012 07:44:00.000,-1763.858206,1914.752824,6524.269266,6.476312,-2.849035,2.581529
25 May 2012 07:45:00.000,-1371.912614,1739.983770,6665.578242,6.584045,-2.974598,2.127158
25 May 2012 07:46:00.000,-974.315218,1558.046531,6779.353606,6.664643,-3.087892,1.664057
25 May 2012 07:47:00.000,-572.704436,1369.691342,6865.128492,6.717781,-3.188457,1.194129
25 May 2012 07:48:00.000,-168.734790,1175.694565,6922.551072,6.743246,-3.275881,0.719303
25 May 2012 07:49:00.000,235.929789,976.855528,6951.385889,6.740938,-3.349810,0.241529
25 May 2012 07:50:00.000,639.622678,773.993298,6951.514760,6.710868,-3.409941,-0.237235
25 May 2012 07:51:00.000,1040.681283,567.943363,6922.937213,6.653159,-3.456030,-0.715025
25 May 2012 07:52:00.000,1437.453744,359.554270,6865.770499,6.568045,-3.487885,-1.189881
25 May 2012 07:53:00.000,1828.305597,149.684207,6780.249137,6.455872,-3.505377,-1.659856
25 May 2012 07:54:00.000,2211.626381,-60.802463,6666.724027,6.317094,-3.508431,-2.123020
25 May 2012 07:55:00.000,2585.836166,-271.038685,6525.661108,6.152274,-3.497030,-2.577468
25 May 2012 07:56:00.000,2949.391979,-480.158227,6357.639574,5.962082,-3.471219,-3.021331
25 May 2012 07:57:00.000,3300.794114,-687.299192,6163.349647,5.747289,-3.431099,-3.452779
25 May 2012 07:58:00.000,3638.592287,-891.607536,5943.589902,5.508771,-3.376829,-3.870031
25 May 2012 07:59:00.000,3961.391634,-1092.240563,5699.264160,5.247499,-3.308629,-4.271362
25 May 2012 08:00:00.000,4267.858514,-1288.370398,5431.377937,4.964541,-3.226773,-4.655107
25 May 2012 08:01:00.000,4556.726092,-1479.187417,5141.034471,4.661056,-3.131595,-5.019675
25 May 2012 08:02:00.000,4826.799680,-1663.903614,4829.430329,4.338290,-3.023481,-5.363549
25 May 2012 08:03:00.000,5076.961814,-1841.755904,4497.850591,3.997570,-2.902876,-5.685295
25 May 2012 08:04:00.000,5306.177027,-2012.009341,4147.663657,3.640301,-2.770274,-5.983572
25 May 2012 08:05:00.000,5513.496311,-2173.960226,3780.315650,3.267959,-2.626220,-6.257131
25 May 2012 08:06:00.000,5698.061223,-2326.939107,3397.324475,2.882086,-2.471311,-6.504828
25 May 2012 08:07:00.000,5859.107621,-2470.313638,3000.273527,2.484282,-2.306187,-6.725626
25 May 2012 08:08:00.000,5995.969005,-2603.491290,2590.805084,2.076200,-2.131533,-6.918599
25 May 2012 08:09:00.000,6108.079441,-2725.921901,2170.613420,1.659538,-1.948077,-7.082942
25 May 2012 08:10:00.000,6194.976047,-2837.100041,1741.437653,1.236032,-1.756582,-7.217966
25 May 2012 08:11:00.000,6256.301019,-2936.567184,1305.054380,0.807447,-1.557847,-7.323110
25 May 2012 08:12:00.000,6291.803195,-3023.913677,863.270118,0.375572,-1.352702,-7.397938
25 May 2012 08:13:00.000,6301.339135,-3098.780486,417.913611,-0.057793,-1.142003,-7.442145
25 May 2012 08:14:00.000,6284.873708,-3160.860715,-29.171984,-0.490839,-0.926632,-7.455557
25 May 2012 08:15:00.000,6242.480196,-3209.900889,-476.136961,-0.921763,-0.707486,-7.438129
25 May 2012 08:16:00.000,6174.339895,-3245.701987,-921.132962,-1.348769,-0.485483,-7.389950
25 May 2012 08:17:00.000,6080.741229,-3268.120235,-1362.320845,-1.770082,-0.261546,-7.311239
25 May 2012 08:18:00.000,5962.078387,-3277.067636,-1797.878497,-2.183954,-0.036610,-7.202345
25 May 2012 08:19:00.000,5818.849477,-3272.512257,-2226.008538,-2.588670,0.188391,-7.063742
25 May 2012 08:20:00.000,5651.654228,-3254.478253,-2644.945882,-2.982558,0.412522,-6.896031
25 May 2012 08:21:00.000,5461.191249,-3223.045650,-3052.965124,-3.363996,0.634857,-6.699934
25 May 2012 08:22:00.000,5248.254865,-3178.349874,-3448.387698,-3.731416,0.854476,-6.476289
25 May 2012 08:23:00.000,5013.731556,-3120.581048,-3829.588794,-4.083315,1.070476,-6.226050
25 May 2012 08:24:00.000,4758.596016,-3049.983052,-4195.003997,-4.418257,1.281969,-5.950276
25 May 2012 08:25:00.000,4483.906867,-2966.852358,-4543.135612,-4.734880,1.488090,-5.650130
25 May 2012 08:26:00.000,4190.802048,-2871.536657,-4872.558664,-5.031904,1.687997,-5.326873
25 May 2012 08:27:00.000,3880.493910,-2764.433280,-5181.926549,-5.308130,1.880878,-4.981855
25 May 2012 08:28:00.000,3554.264042,-2645.987426,-5469.976313,-5.562449,2.065951,-4.616514
25 May 2012 08:29:00.000,3213.457861,-2516.690212,-5735.533552,-5.793842,2.242467,-4.232362
25 May 2012 08:30:00.000,2859.478984,-2377.076555,-5977.516921,-6.001390,2.409715,-3.830988
25 May 2012 08:31:00.000,2493.783422,-2227.722899,-6194.942240,-6.184266,2.567023,-3.414041
25 May 2012 08:32:00.000,2117.873611,-2069.244797,-6386.926191,-6.341749,2.713760,-2.983233
25 May 2012 08:33:00.000,1733.292303,-1902.294358,-6552.689609,-6.473218,2.849338,-2.540323
25 May 2012 08:34:00.000,1341.616352,-1727.557579,-6691.560354,-6.578157,2.973216,-2.087117
25 May 2012 08:35:00.000,944.450403,-1545.751564,-6802.975772,-6.656156,3.084899,-1.625458
25 May 2012 08:36:00.000,543.420519,-1357.621637,-6886.484735,-6.706911,3.183941,-1.157220
25 May 2012 08:37:00.000,140.167748,-1163.938379,-6941.749274,-6.730227,3.269947,-0.684300
25 May 2012 08:38:00.000,-263.658339,-965.494567,-6968.545793,-6.726015,3.342572,-0.208611
25 May 2012 08:39:00.000,-666.406119,-763.102053,-6966.765866,-6.694295,3.401525,0.267922
25 May 2012 08:40:00.000,-1066.428393,-557.588578,-6936.416632,-6.635196,3.446569,0.743373
25 May 2012 08:41:00.000,-1462.088843,-349.794526,-6877.620764,-6.548951,3.477519,1.215818
25 May 2012 08:42:00.000,-1851.768448,-140.569632,-6790.616037,-6.435902,3.494247,1.683346
25 May 2012 08:43:00.000,-2233.871859,69.230343,-6675.754474,-6.296497,3.496681,2.144062
25 May 2012 08:44:00.000,-2606.833692,278.746972,-6533.501084,-6.131287,3.484805,2.596095
25 May 2012 08:45:00.000,-2969.124750,487.122543,-6364.432183,-5.940925,3.458659,3.037606
25 May 2012 08:46:00.000,-3319.258124,693.503455,-6169.233300,-5.726168,3.418339,3.466796
25 May 2012 08:47:00.000,-3655.795185,897.043607,-5948.696671,-5.487869,3.363999,3.881908
25 May 2012 08:48:00.000,-3977.351421,1096.907791,-5703.718307,-5.226977,3.295848,4.281241
25 May 2012 08:49:00.000,-4282.602112,1292.275057,-5435.294668,-4.944535,3.214152,4.663149
25 May 2012 08:50:00.000,-4570.287809,1482.342054,-5144.518902,-4.641676,3.119232,5.026055
25 May 2012 08:51:00.000,-4839.219612,1666.326320,-4832.576696,-4.319618,3.011462,5.368454
25 May 2012 08:52:00.000,-5088.284190,1843.469519,-4500.741718,-3.979661,2.891273,5.688919
25 May 2012 08:53:00.000,-5316.448555,2013.040611,-4150.370670,-3.623181,2.759144,5.986109
25 May 2012 08:54:00.000,-5522.764538,2174.338922,-3782.897955,-3.251629,2.615607,6.258777
25 May 2012 08:55:00.000,-5706.372941,2326.697129,-3399.829988,-2.866520,2.461241,6.505770
25 May 2012 08:56:00.000,-5866.507361,2469.484117,-3002.739154,-2.469430,2.296674,6.726042
25 May 2012 08:57:00.000,-6002.497637,2602.107704,-2593.257434,-2.061991,2.122576,6.918654
25 May 2012 08:58:00.000,-6113.772906,2724.017222,-2173.069732,-1.645879,1.939660,7.082781
25 May 2012 08:59:00.000,-6199.864253,2834.705930,-1743.906931,-1.222815,1.748677,7.217717
25 May 2012 09:00:00.000,-6260.406917,2933.713248,-1307.538689,-0.794550,1.550414,7.322876
25 May 2012 09:01:00.000,-6295.142055,3020.626802,-865.766039,-0.362862,1.345690,7.397798
25 May 2012 09:02:00.000,-6303.918033,3095.084254,-420.413798,0.070455,1.135353,7.442151
25 May 2012 09:03:00.000,-6286.691239,3156.774924,26.677153,0.503597,0.920277,7.455732
25 May 2012 09:04:00.000,-6243.526415,3205.441179,473.657694,0.934756,0.701356,7.438469
25 May 2012 09:05:00.000,-6174.596491,3240.879578,918.678344,1.362134,0.479501,7.390422
25 May 2012 09:06:00.000,-6080.181927,3262.941785,1359.897154,1.783947,0.255637,7.311783
25 May 2012 09:07:00.000,-5960.669566,3271.535218,1795.487579,2.198435,0.030698,7.202873
25 May 2012 09:08:00.000,-5816.551002,3266.623457,2223.646271,2.603868,-0.194379,7.064143
25 May 2012 09:09:00.000,-5648.420475,3248.226387,2642.600768,2.998554,-0.418656,6.896173
